OBJECTID,Field1,Lat,Lon,Date,Hour_UTC,PBLH_km,STATE_ZONE,CWA
1718,3511,34.88209534,-117.9656067,2010-08-25,21.23273311,2.365114629,CA299,HNX
1719,3512,34.97108841,-117.9909897,2010-08-25,21.23314617,1.616660595,CA299,HNX
1720,3513,35.060215,-118.0160828,2010-08-25,21.2335595,1.347217143,CA299,HNX
1721,3514,35.14955139,-118.0415497,2010-08-25,21.23397283,1.28734082,CA299,HNX
1722,3515,35.23897171,-118.0670242,2010-08-25,21.23438617,2.095671356,CA299,HNX
1723,3516,35.32828522,-118.092308,2010-08-25,21.2347995,1.616660595,CA596,HNX
1724,3517,35.41751862,-118.1178894,2010-08-25,21.23521283,1.52684629,CA596,HNX
1725,3518,35.50672531,-118.1435852,2010-08-25,21.23562617,1.107711792,CA596,HNX
1726,3519,35.59604645,-118.1689606,2010-08-25,21.2360395,1.107711911,CA595,HNX
1727,3520,35.68553925,-118.1946869,2010-08-25,21.23645283,2.544743776,CA595,HNX
1728,3522,35.86473465,-118.2464981,2010-08-25,21.2372795,2.424990892,CA595,HNX
1729,3537,37.2009964,-118.6373444,2010-08-25,21.24347922,2.574681997,CA226,VEF
1730,3541,37.55759048,-118.7435837,2010-08-25,21.24513228,1.227464676,CA274,REV
1731,3542,37.64738464,-118.7702255,2010-08-25,21.24554561,1.287340879,CA274,REV
1732,3543,37.73684311,-118.7971191,2010-08-25,21.24595894,1.167588234,CA274,REV
1733,3544,37.82621765,-118.8240128,2010-08-25,21.24637228,1.047835588,CA274,REV
1734,3545,37.91529465,-118.8507156,2010-08-25,21.24678561,2.065733194,CA274,REV
1735,3546,38.0042305,-118.8773956,2010-08-25,21.24719894,1.916042328,CA274,REV
1736,3547,38.09277344,-118.9043655,2010-08-25,21.24761228,1.347217083,CA274,REV
1737,3548,38.18188858,-118.9312897,2010-08-25,21.24802561,1.137650251,CA274,REV
1738,3549,38.27076721,-118.9580383,2010-08-25,21.24843894,0.987959385,NV421,REV
1739,3550,38.35951996,-118.9851608,2010-08-25,21.24885214,2.1555475,NV421,REV
1740,3551,38.448246,-119.0122986,2010-08-25,21.24926533,1.407093644,NV421,REV
1741,3553,38.62620926,-119.0664749,2010-08-25,21.250092,0.628701448,NV421,REV
1742,3554,38.71538162,-119.0938339,2010-08-25,21.25050533,1.826227903,NV421,REV
1743,3555,38.80448914,-119.1212997,2010-08-25,21.25091867,1.975918531,NV421,REV
1744,3556,38.89362335,-119.1483917,2010-08-25,21.251332,1.137650013,NV429,REV
1745,3557,38.98238373,-119.1757965,2010-08-25,21.25174533,2.574681878,NV429,REV
1746,3558,39.07143784,-119.2034378,2010-08-25,21.25215867,1.137650132,NV429,REV
1747,3559,39.16059494,-119.2310486,2010-08-25,21.252572,2.484867454,NV429,REV
1748,3560,39.24968719,-119.2584381,2010-08-25,21.25298533,1.047835469,NV429,REV
1749,3561,39.33882141,-119.2860336,2010-08-25,21.25339853,1.167588234,NV429,REV
1750,3562,39.42783737,-119.3138733,2010-08-25,21.25381172,1.257402778,NV429,REV
1751,3564,39.60641098,-119.3693695,2010-08-25,21.25463839,1.975918651,NV420,REV
1752,3565,39.69569397,-119.3972855,2010-08-25,21.25505172,1.3172791,NV420,REV
1753,3568,39.96245193,-119.4811325,2010-08-25,21.25629172,1.3172791,NV420,REV
1754,3570,40.13985825,-119.5373535,2010-08-25,21.25711839,1.167588234,NV420,REV
1755,3571,40.22872543,-119.565506,2010-08-25,21.25753172,2.035794973,NV420,REV
1756,3572,40.31761169,-119.593483,2010-08-25,21.25794492,2.514805317,NV420,REV
1757,3574,40.49500656,-119.650383,2010-08-25,21.25877144,1.107711911,NV420,REV
1758,3575,40.58385468,-119.6786728,2010-08-25,21.25918478,2.335176468,NV458,REV
1759,3577,40.76209259,-119.7357025,2010-08-25,21.26001144,2.694434285,NV458,REV
1760,3578,40.85093307,-119.7644577,2010-08-25,21.26042478,2.275300264,NV458,REV
1761,3579,40.93976974,-119.7929916,2010-08-25,21.26083811,2.484867215,NV458,REV
1762,3580,41.02858734,-119.8215179,2010-08-25,21.26125144,2.18548584,NV458,REV
1763,3581,41.11761093,-119.8503723,2010-08-25,21.26166478,1.347217202,NV458,REV
1764,3582,41.20670319,-119.8794403,2010-08-25,21.26207811,2.424990892,NV458,REV
1765,3583,41.29569244,-119.9083328,2010-08-25,21.26249131,0.568825006,NV458,REV
1766,3584,41.38443756,-119.9369812,2010-08-25,21.2629045,2.185485721,NV458,REV
1767,3585,41.47319794,-119.9660873,2010-08-25,21.26331783,1.407093406,NV458,REV
1768,3586,41.56223297,-119.9953613,2010-08-25,21.26373117,0.838268399,NV458,REV
1769,3587,41.65130234,-120.0245209,2010-08-25,21.2641445,2.724372506,CA270,REV
1770,3588,41.74022675,-120.0534744,2010-08-25,21.26455783,2.933939934,CA270,REV
1771,3589,41.8290863,-120.0828934,2010-08-25,21.26497117,2.035794973,CA270,REV
1772,3591,42.00719833,-120.1415176,2010-08-25,21.26579783,2.664496422,OR624,MFR
1773,3592,42.0962944,-120.1710892,2010-08-25,21.26621117,2.484867334,OR624,MFR
1774,3593,42.18526459,-120.2008057,2010-08-25,21.2666245,2.395052791,OR624,MFR
1775,3596,42.45103455,-120.289505,2010-08-25,21.26786422,1.706475139,OR625,MFR
1776,3600,42.80553436,-120.4089203,2010-08-25,21.26951756,2.155547619,OR625,MFR
1777,3601,42.89421463,-120.4390106,2010-08-25,21.26993089,2.81418705,OR625,MFR
1778,3602,42.98281479,-120.4692612,2010-08-25,21.27034422,1.706475019,OR625,MFR
1779,3603,43.07172012,-120.4992752,2010-08-25,21.27075756,1.556784272,OR625,MFR
1780,3604,43.16064453,-120.5294724,2010-08-25,21.27117089,2.305238366,OR625,MFR
1781,3605,43.24925995,-120.5599442,2010-08-25,21.27158422,1.94598043,OR625,MFR
1782,3606,43.33804703,-120.590477,2010-08-25,21.27199756,2.395052791,OR625,MFR
1783,3607,43.42668152,-120.6207275,2010-08-25,21.27241089,2.724372506,OR625,MFR
1784,3608,43.51546478,-120.6512985,2010-08-25,21.27282422,2.904001474,OR625,MFR
1785,3609,43.60432816,-120.6819839,2010-08-25,21.27323756,2.39505291,OR625,MFR
1786,3611,43.7820282,-120.7434311,2010-08-25,21.27406394,1.347217202,OR640,PDT
1787,3612,43.87125778,-120.7742615,2010-08-25,21.27447728,2.215423942,OR640,PDT
1788,3613,43.96016693,-120.8053741,2010-08-25,21.27489061,1.616660595,OR640,PDT
1789,3614,44.04894638,-120.8364639,2010-08-25,21.27530394,2.634558082,OR640,PDT
1790,3615,44.13780975,-120.8677444,2010-08-25,21.27571728,2.874063611,OR640,PDT
1791,3616,44.22643661,-120.8986969,2010-08-25,21.27613061,1.437031746,OR640,PDT
1792,3617,44.31473541,-120.9296799,2010-08-25,21.27654394,0.987959385,OR640,PDT
1793,3618,44.40288162,-120.9609756,2010-08-25,21.27695728,1.706475258,OR640,PDT
1794,3619,44.49134064,-120.9924393,2010-08-25,21.27737061,2.574681759,OR640,PDT
1795,3621,44.66862488,-121.0550537,2010-08-25,21.27819728,1.766351521,OR640,PDT
1796,3622,44.75715637,-121.0867081,2010-08-25,21.27861033,2.544743598,OR640,PDT
1797,3623,44.84559631,-121.1184921,2010-08-25,21.27902367,0.748454034,OR610,PDT
1798,3626,45.11161423,-121.2137909,2010-08-25,21.28026367,0.688577771,OR639,PDT
1799,3627,45.20030594,-121.2459488,2010-08-25,21.280677,0.838268518,OR639,PDT
1800,3628,45.28864288,-121.2779312,2010-08-25,21.28109033,1.317279041,OR639,PDT
1801,3629,45.37730408,-121.3098679,2010-08-25,21.28150367,1.407093585,OR639,PDT
1802,3630,45.46593857,-121.3420868,2010-08-25,21.281917,1.52684617,OR639,PDT
1803,3631,45.55460358,-121.3745804,2010-08-25,21.28233033,1.886104226,OR639,PDT
1804,3632,45.64334869,-121.4071579,2010-08-25,21.28274367,1.916042298,OR639,PDT
1805,3635,45.909729,-121.5047379,2010-08-25,21.28398339,1.496908009,WA663,PQR
1806,3636,45.99854279,-121.5376282,2010-08-25,21.28439672,1.3172791,WA663,PQR
1807,3637,46.08708572,-121.5705719,2010-08-25,21.28481006,1.287340879,WA663,PQR
1808,3638,46.17528534,-121.6031342,2010-08-25,21.28522339,1.197526455,WA663,PQR
1809,3643,46.61676025,-121.7685394,2010-08-25,21.28729006,1.407093525,WA659,SEW
1810,3644,46.70515823,-121.8020782,2010-08-25,21.28770311,0.86820662,WA659,SEW
1811,3649,47.14754868,-121.9704971,2010-08-25,21.28976978,1.496908039,WA657,SEW
1812,3650,47.23581314,-122.0041809,2010-08-25,21.29018311,1.466969877,WA657,SEW
1813,3651,47.32416916,-122.0381699,2010-08-25,21.29059644,1.945980519,WA657,SEW
1814,3654,47.59001541,-122.1412888,2010-08-25,21.29183644,2.155547641,WA657,SEW
1815,3655,47.6785202,-122.1756744,2010-08-25,21.2922495,1.496908098,WA657,SEW
1816,3656,47.76695633,-122.2099991,2010-08-25,21.29266283,1.766351424,WA657,SEW
1817,3657,47.85565567,-122.2447739,2010-08-25,21.29307617,2.874063402,WA656,SEW
1818,3660,48.12049484,-122.3492508,2010-08-25,21.29431617,1.676537059,WA653,SEW
1819,3661,48.2084465,-122.3840027,2010-08-25,21.2947295,1.107711991,,
1820,3662,48.29648209,-122.4191895,2010-08-25,21.29514283,1.706475219,,
1821,3663,48.38444138,-122.454277,2010-08-25,21.29555617,1.257402739,WA653,SEW
1822,3664,48.47283173,-122.4894333,2010-08-25,21.2959695,1.167588314,,
1823,3666,48.64935303,-122.5603485,2010-08-25,21.29679617,1.107711991,,
1824,3667,48.73739243,-122.5959625,2010-08-25,21.2972095,2.694434484,,
1825,3668,48.82557678,-122.631813,2010-08-25,21.29762283,0.538886867,WA653,SEW
1826,3669,48.91418457,-122.6676865,2010-08-25,21.29803617,1.197526477,WA653,SEW
1827,3672,33.18468857,-117.4439011,2011-08-12,21.20512189,0.898144802,,
1828,3674,33.36313629,-117.493042,2011-08-12,21.20594856,2.514805578,CA243,SGX
1829,3680,33.89796448,-117.641243,2011-08-12,21.20842836,0.928082973,CA248,SGX
1830,3681,33.98704529,-117.6660538,2011-08-12,21.20884161,1.107711941,CA248,SGX
1831,3682,34.07633209,-117.6910248,2011-08-12,21.20925494,0.718515843,CA248,SGX
1832,3684,34.25511551,-117.7409515,2011-08-12,21.21008161,1.167588234,CA254,LOX
1833,3685,34.34444809,-117.7660675,2011-08-12,21.21049494,1.017897367,CA254,LOX
1834,3687,34.52284622,-117.816246,2011-08-12,21.21132161,1.137650013,CA259,LOX
1835,3688,34.61212158,-117.8414688,2011-08-12,21.21173494,1.646598756,CA259,LOX
1836,3689,34.70162582,-117.8665848,2011-08-12,21.21214828,2.035794973,CA259,LOX
1837,3690,34.79118729,-117.8918839,2011-08-12,21.21256161,2.035794854,CA259,LOX
1838,3691,34.88073349,-117.9171677,2011-08-12,21.21297475,1.407093585,CA299,HNX
1839,3692,34.97023773,-117.9426193,2011-08-12,21.213388,1.466969907,CA299,HNX
1840,3693,35.05945206,-117.9680862,2011-08-12,21.21380133,1.3172791,CA299,HNX
1841,3707,36.30743408,-118.3274078,2011-08-12,21.21958772,2.395052671,CA226,VEF
1842,3708,36.39660263,-118.3531494,2011-08-12,21.22000106,2.305238247,CA226,VEF
1843,3711,36.66434097,-118.4316788,2011-08-12,21.22124106,0.808330297,CA594,HNX
1844,3721,37.55511856,-118.6955338,2011-08-12,21.22537411,1.167588472,CA274,REV
1845,3723,37.73345566,-118.7490387,2011-08-12,21.22620078,1.227464437,CA274,REV
1846,3724,37.82253265,-118.77565,2011-08-12,21.22661392,1.137650013,CA274,REV
1847,3725,37.91150665,-118.8024673,2011-08-12,21.22702717,1.586722374,CA274,REV
1848,3726,38.00053787,-118.8293381,2011-08-12,21.2274405,1.916042089,CA274,REV
1849,3727,38.08977127,-118.8563004,2011-08-12,21.22785383,2.604620218,CA274,REV
1850,3728,38.17899704,-118.8831253,2011-08-12,21.22826717,2.933939695,CA274,REV
1851,3729,38.26799774,-118.9102478,2011-08-12,21.2286805,1.137650013,NV421,REV
1852,3730,38.35719681,-118.9373703,2011-08-12,21.22909383,2.60461998,NV421,REV
1853,3731,38.44618988,-118.964447,2011-08-12,21.22950717,0.44907248,NV421,REV
1854,3732,38.53526306,-118.9917145,2011-08-12,21.2299205,2.395052791,NV421,REV
1855,3733,38.62475967,-119.0189667,2011-08-12,21.23033383,2.514805555,NV421,REV
1856,3735,38.8032341,-119.0735779,2011-08-12,21.23116031,2.424990892,NV429,REV
1857,3736,38.89247513,-119.1010513,2011-08-12,21.23157356,1.766351461,NV429,REV
1858,3738,39.0704689,-119.155983,2011-08-12,21.23240022,1.047835708,NV429,REV
1859,3739,39.15906525,-119.1835175,2011-08-12,21.23281356,0.808330417,NV429,REV
1860,3740,39.24775314,-119.2110519,2011-08-12,21.23322689,2.694434643,NV429,REV
1861,3741,39.33670807,-119.2384796,2011-08-12,21.23364022,2.484867334,NV429,REV
1862,3742,39.42538071,-119.2661133,2011-08-12,21.23405356,2.035794854,NV429,REV
1863,3743,39.51415253,-119.2938309,2011-08-12,21.23446689,2.245362163,NV429,REV
1864,3744,39.60332489,-119.3216705,2011-08-12,21.23488022,2.904001713,NV420,REV
1865,3745,39.69226456,-119.3494949,2011-08-12,21.23529356,2.784249067,NV420,REV
1866,3746,39.78118896,-119.3775177,2011-08-12,21.23570669,1.766351342,NV420,REV
1867,3747,39.87012482,-119.4055252,2011-08-12,21.23611994,2.844125032,NV420,REV
1868,3748,39.95906067,-119.433548,2011-08-12,21.23653328,2.754310846,NV420,REV
1869,3749,40.04822922,-119.4616394,2011-08-12,21.23694661,2.005856752,NV420,REV
1870,3750,40.13747025,-119.4895782,2011-08-12,21.23735994,2.544743538,NV420,REV
1871,3751,40.22636414,-119.517807,2011-08-12,21.23777328,2.454929233,NV420,REV
1872,3753,40.40400696,-119.5743942,2011-08-12,21.23859994,1.3172791,NV420,REV
1873,3755,40.58255386,-119.6314316,2011-08-12,21.23942661,2.844125032,NV458,REV
1874,3757,40.76105881,-119.6885834,2011-08-12,21.24025308,1.73641336,NV458,REV
1875,3758,40.84980392,-119.7172089,2011-08-12,21.24066633,2.365114927,NV458,REV
1876,3759,40.9385643,-119.7458115,2011-08-12,21.24107967,2.065733194,NV458,REV
1877,3760,41.02728653,-119.7745667,2011-08-12,21.241493,1.676536918,NV458,REV
1878,3762,41.20475769,-119.8319855,2011-08-12,21.24231967,2.574681997,NV458,REV
1879,3764,41.38182831,-119.8897476,2011-08-12,21.24314633,1.73641324,NV458,REV
1880,3765,41.47053146,-119.9187393,2011-08-12,21.24355967,1.975918651,NV458,REV
1881,3766,41.55950546,-119.9478531,2011-08-12,21.243973,0.958021164,NV458,REV
1882,3767,41.64849091,-119.9770813,2011-08-12,21.24438633,2.155547619,NV458,REV
1883,3768,41.73733902,-120.0063095,2011-08-12,21.24479947,1.197526455,CA270,REV
1884,3769,41.82596588,-120.0354691,2011-08-12,21.24521272,1.676537037,CA270,REV
1885,3770,41.91493225,-120.064949,2011-08-12,21.24562606,1.556784272,CA270,REV
1886,3772,42.09276199,-120.1238861,2011-08-12,21.24645272,2.814186931,OR625,MFR
1887,3775,42.35937119,-120.212677,2011-08-12,21.24769272,1.736413479,OR624,MFR
1888,3776,42.44856644,-120.2424393,2011-08-12,21.24810606,1.287340999,OR625,MFR
1889,3777,42.53779984,-120.2722702,2011-08-12,21.24851939,2.185485721,OR625,MFR
1890,3778,42.62669754,-120.3022537,2011-08-12,21.24893272,2.424991131,OR625,MFR
1891,3779,42.71550751,-120.3322906,2011-08-12,21.24934586,2.035794854,OR625,MFR
1892,3780,42.80430603,-120.3624191,2011-08-12,21.24975911,0.898144841,OR625,MFR
1893,3781,42.89282608,-120.3924103,2011-08-12,21.25017244,0.508948565,OR625,MFR
1894,3782,42.98142242,-120.4225159,2011-08-12,21.25058578,1.73641336,OR625,MFR
1895,3784,43.15844727,-120.4828186,2011-08-12,21.25141244,2.185485721,OR625,MFR
1896,3785,43.24695206,-120.5131989,2011-08-12,21.25182578,0.538886905,OR625,MFR
1897,3786,43.33546829,-120.5434418,2011-08-12,21.25223911,2.245362163,OR625,MFR
1898,3787,43.42412567,-120.5737305,2011-08-12,21.25265244,2.484867454,OR625,MFR
1899,3788,43.51288986,-120.6045761,2011-08-12,21.25306578,0.688577771,OR625,MFR
1900,3789,43.60168076,-120.6352005,2011-08-12,21.25347911,2.574681759,OR625,MFR
1901,3790,43.69044495,-120.665947,2011-08-12,21.25389225,0.778392196,OR640,PDT
1902,3791,43.77917862,-120.6967316,2011-08-12,21.2543055,2.604619861,OR640,PDT
1903,3792,43.86786652,-120.7275085,2011-08-12,21.25471883,2.395052791,OR640,PDT
1904,3793,43.95662689,-120.7583771,2011-08-12,21.25513217,2.155547619,OR640,PDT
1905,3794,44.04543686,-120.7893524,2011-08-12,21.2555455,2.933939815,OR640,PDT
1906,3795,44.13414764,-120.8204803,2011-08-12,21.25595883,2.81418705,OR640,PDT
1907,3796,44.2228241,-120.8515167,2011-08-12,21.25637217,2.035794854,OR640,PDT
1908,3797,44.31150436,-120.8830338,2011-08-12,21.2567855,1.137650132,OR640,PDT
1909,3798,44.40021133,-120.9142151,2011-08-12,21.25719883,2.634558201,OR640,PDT
1910,3799,44.48884964,-120.9455414,2011-08-12,21.25761217,2.095671177,OR640,PDT
1911,3800,44.57760239,-120.9770279,2011-08-12,21.2580255,2.005856633,OR640,PDT
1912,3801,44.66622162,-121.0085754,2011-08-12,21.25843864,2.125609517,OR640,PDT
1913,3802,44.75484085,-121.0400543,2011-08-12,21.25885189,2.395052791,OR640,PDT
1914,3803,44.84378815,-121.0719757,2011-08-12,21.25926522,0.748454094,OR640,PDT
1915,3804,44.93273163,-121.1037521,2011-08-12,21.25967856,1.017897546,OR610,PDT
1916,3805,45.02158737,-121.1356049,2011-08-12,21.26009189,2.484867454,OR610,PDT
1917,3806,45.11051941,-121.1675873,2011-08-12,21.26050522,2.514805615,OR639,PDT
1918,3807,45.19905853,-121.1996078,2011-08-12,21.26091856,2.574681759,OR639,PDT
1919,3809,45.37550735,-121.2637405,2011-08-12,21.26174522,1.616660714,OR639,PDT
1920,3812,45.64063644,-121.3604813,2011-08-12,21.26298503,2.365114778,OR639,PDT
1921,3816,45.99465179,-121.490921,2011-08-12,21.26463828,1.586722612,WA639,PDT
1922,3819,46.25997543,-121.5896835,2011-08-12,21.26587828,1.317278981,WA660,PQR
1923,3820,46.34859085,-121.6225586,2011-08-12,21.26629161,2.784249008,WA659,SEW
1924,3821,46.43711472,-121.6558685,2011-08-12,21.26670494,1.466969848,WA659,SEW
1925,3824,46.70285797,-121.756012,2011-08-12,21.26794467,1.856165886,WA659,SEW
1926,3829,47.14598465,-121.9247055,2011-08-12,21.27001133,1.287340909,WA659,SEW
1927,3830,47.23390198,-121.9584579,2011-08-12,21.27042467,0.808330387,WA657,SEW
1928,3831,47.32209396,-121.9925613,2011-08-12,21.270838,0.838268489,WA657,SEW
1929,3832,47.41041565,-122.026619,2011-08-12,21.27125133,0.86820665,WA657,SEW
1930,3833,47.4986763,-122.0609665,2011-08-12,21.27166467,0.778392166,WA657,SEW
1931,3834,47.58691406,-122.0952225,2011-08-12,21.27207781,0.987959288,WA657,SEW
1932,3835,47.67491531,-122.1294098,2011-08-12,21.27249106,0.748453997,WA657,SEW
1933,3836,47.76311874,-122.1639099,2011-08-12,21.27290439,0.688577682,WA657,SEW
1934,3837,47.85160446,-122.1986237,2011-08-12,21.27331772,1.197526425,WA656,SEW
1935,3840,48.11696625,-122.3031311,2011-08-12,21.27455772,1.586722583,WA653,SEW
1936,3841,48.2051506,-122.3381882,2011-08-12,21.27497106,0.958021125,WA653,SEW
1937,3842,48.29340363,-122.3731689,2011-08-12,21.27538439,2.005856832,WA653,SEW
1938,3843,48.38199997,-122.4084015,2011-08-12,21.27579772,0.868206641,WA653,SEW
1939,3844,48.47039413,-122.4439011,2011-08-12,21.27621106,0.958021186,WA653,SEW
1940,3845,48.55868149,-122.4791641,2011-08-12,21.27662419,0.508948704,WA653,SEW
1941,3848,48.82422256,-122.586586,2011-08-12,21.27786411,1.07777377,WA653,SEW
1942,3849,48.91283035,-122.6222305,2011-08-12,21.27827745,1.317279123,WA653,SEW
1943,3854,33.36122131,-108.2148361,2011-08-18,20.58696806,1.496907949,NM110,EPZ
1944,3891,36.66300201,-109.1533661,2011-08-18,20.60226056,1.287340999,AZ111,FGZ
1945,3897,37.19763947,-109.3114395,2011-08-18,20.60474028,2.664496303,UT491,GJT
1946,3898,37.28705597,-109.3377991,2011-08-18,20.60515361,1.496907949,UT491,GJT
1947,3899,37.37626266,-109.3642654,2011-08-18,20.60556694,0.958021045,UT491,GJT
1948,3901,37.55426788,-109.4175262,2011-08-18,20.60639361,2.1555475,UT491,GJT
1949,3902,37.64357376,-109.4442978,2011-08-18,20.60680694,1.556784272,UT491,GJT
1950,3903,37.73295975,-109.4709244,2011-08-18,20.60722028,1.975918531,UT491,GJT
1951,3907,38.09002304,-109.5784378,2011-08-18,20.60887333,0.868206739,UT491,GJT
1952,3908,38.1790123,-109.6053162,2011-08-18,20.60928667,0.928083062,UT491,GJT
1953,3909,38.26773834,-109.6324234,2011-08-18,20.6097,2.395052671,UT491,GJT
1954,3910,38.35657501,-109.6595001,2011-08-18,20.61011333,2.754310966,UT491,GJT
1955,3913,38.62304688,-109.7407532,2011-08-18,20.61135333,2.454929352,UT490,GJT
1956,3914,38.7121582,-109.7681656,2011-08-18,20.61176667,1.586722374,UT490,GJT
1957,3915,38.8013382,-109.7954178,2011-08-18,20.61218,1.077773809,UT490,GJT
1958,3916,38.89033127,-109.8226395,2011-08-18,20.61259326,1.52684617,UT490,GJT
1959,3917,38.9792366,-109.8501129,2011-08-18,20.61300639,1.886103988,UT490,GJT
1960,3918,39.06819534,-109.8778305,2011-08-18,20.61341972,1.945980787,UT490,GJT
1961,3919,39.15723038,-109.905159,2011-08-18,20.61383306,1.706475258,UT490,GJT
1962,3926,39.78134537,-110.0996475,2011-08-18,20.61672639,1.556784511,UT484,SLC
1963,3927,39.8705864,-110.127594,2011-08-18,20.61713965,0.86820662,UT484,SLC
1964,3928,39.95946121,-110.1555481,2011-08-18,20.61755278,0.449072599,UT484,SLC
1965,3929,40.04833603,-110.1838837,2011-08-18,20.61796611,0.568825126,UT484,SLC
1966,3930,40.13698196,-110.2118759,2011-08-18,20.61837944,2.035794854,UT482,SLC
1967,3931,40.2256813,-110.2398834,2011-08-18,20.61879278,1.496907949,UT482,SLC
1968,3932,40.3144989,-110.2679214,2011-08-18,20.61920611,0.898144841,UT482,SLC
1969,3934,40.49187469,-110.3247757,2011-08-18,20.62003278,1.7663517,UT482,SLC
1970,3936,40.66977692,-110.3817062,2011-08-18,20.62085944,1.137650251,UT481,SLC
1971,3937,40.75855255,-110.4102859,2011-08-18,20.62127278,2.484867334,UT481,SLC
1972,3939,40.93635178,-110.4674606,2011-08-18,20.62209917,2.305238485,UT480,SLC
1973,3940,41.02519226,-110.4963531,2011-08-18,20.6225125,1.197526693,WY277,RIW
1974,3941,41.11412811,-110.5249176,2011-08-18,20.62292583,2.784248829,WY277,RIW
1975,3942,41.20317078,-110.5536575,2011-08-18,20.62333917,1.616660595,WY277,RIW
1976,3943,41.29227448,-110.582695,2011-08-18,20.6237525,2.514805555,WY277,RIW
1977,3944,41.38105392,-110.611824,2011-08-18,20.62416583,1.3172791,WY277,RIW
1978,3945,41.47003555,-110.6407318,2011-08-18,20.62457917,2.424991369,WY277,RIW
1979,3946,41.55884552,-110.6697464,2011-08-18,20.6249925,0.778392315,WY277,RIW
1980,3947,41.64764404,-110.6991348,2011-08-18,20.62540583,0.928082943,WY277,RIW
1981,3948,41.73669815,-110.7281723,2011-08-18,20.62581917,2.424991131,WY277,RIW
1982,3949,41.82573318,-110.7575531,2011-08-18,20.62623243,2.185485601,WY277,RIW
1983,3950,41.9144516,-110.7871094,2011-08-18,20.62664556,2.035795212,WY277,RIW
1984,3951,42.00328064,-110.8163528,2011-08-18,20.62705889,1.227464676,WY277,RIW
1985,3953,42.18164825,-110.875679,2011-08-18,20.62788556,2.514805317,WY277,RIW
1986,3954,42.27065277,-110.9051895,2011-08-18,20.62829889,1.496908188,WY277,RIW
1987,3955,42.35967255,-110.9348984,2011-08-18,20.62871222,2.454929113,WY277,RIW
1988,3956,42.44841385,-110.9648666,2011-08-18,20.62912556,2.035795212,WY414,RIW
1989,3957,42.53672791,-110.9943848,2011-08-18,20.62953889,0.598763227,WY414,RIW
1990,3958,42.62508774,-111.0240173,2011-08-18,20.62995222,2.60461998,WY414,RIW
1991,3959,42.71378708,-111.054184,2011-08-18,20.63036556,2.335176468,ID413,PIH
1992,3960,42.80250168,-111.0841064,2011-08-18,20.63077881,2.395053148,ID413,PIH
1993,3963,43.06816864,-111.1743088,2011-08-18,20.63201861,2.664496183,ID413,PIH
1994,3964,43.1570549,-111.2045898,2011-08-18,20.63243194,0.958021164,ID413,PIH
1995,3967,43.42325592,-111.295845,2011-08-18,20.63367194,2.095671177,ID410,PIH
1996,3969,43.60091782,-111.3572083,2011-08-18,20.63449861,2.933939695,ID411,PIH
1997,3970,43.68976212,-111.3877869,2011-08-18,20.63491194,2.095671415,ID411,PIH
1998,3971,43.77856445,-111.4187546,2011-08-18,20.6353252,2.065733194,ID410,PIH
1999,3972,43.86730576,-111.4495087,2011-08-18,20.63573833,1.886104107,ID410,PIH
2000,3973,43.95611954,-111.4803696,2011-08-18,20.63615167,2.36511457,ID410,PIH
2001,3974,44.04503632,-111.5116882,2011-08-18,20.636565,1.975918651,ID410,PIH
2002,3975,44.13406754,-111.5427017,2011-08-18,20.63697833,1.407093525,ID410,PIH
2003,3978,44.39988708,-111.6363373,2011-08-18,20.63821833,1.287340879,ID411,PIH
2004,3979,44.4882431,-111.6677933,2011-08-18,20.63863167,1.766351461,ID411,PIH
2005,3981,44.66530228,-111.7305222,2011-08-18,20.63945833,2.275300264,MT111,MSO
2006,3982,44.75364685,-111.7622223,2011-08-18,20.63987167,3.083630562,MT111,MSO
2007,3984,44.93065643,-111.82547,2011-08-18,20.64069833,1.34721756,MT111,MSO
2008,3991,45.55091476,-112.0501175,2011-08-18,20.64359139,2.574681997,MT111,MSO
2009,3992,45.63963699,-112.082489,2011-08-18,20.64400472,1.55678463,MT111,MSO
2010,3994,45.81682968,-112.1475677,2011-08-18,20.64483139,0.898144722,MT111,MSO
2011,3995,45.90564728,-112.1803818,2011-08-18,20.64524472,2.814187288,MT111,MSO
2012,3996,45.99440384,-112.2132339,2011-08-18,20.64565806,1.197526455,MT111,MSO
2013,4000,46.34849167,-112.3448563,2011-08-18,20.64731111,2.065733194,MT110,MSO
2014,4001,46.43656921,-112.3779755,2011-08-18,20.64772444,1.616660833,MT116,TFX
2015,4002,46.52470779,-112.4110413,2011-08-18,20.64813778,1.796289682,MT116,TFX
2016,4003,46.6131134,-112.4445877,2011-08-18,20.64855111,0.658639431,MT108,MSO
2017,4004,46.70157242,-112.4779358,2011-08-18,20.64896444,0.958021164,MT116,TFX
2018,4006,46.87800217,-112.5449753,2011-08-18,20.64979111,1.137650013,MT116,TFX
2019,4007,46.96647263,-112.5784912,2011-08-18,20.65020444,1.52684617,MT116,TFX
2020,4009,47.14373016,-112.6462631,2011-08-18,20.65103111,1.10771203,MT116,TFX
2021,4010,47.23211288,-112.6800766,2011-08-18,20.65144423,2.814187288,MT114,TFX
2022,4011,47.32029724,-112.7142715,2011-08-18,20.6518575,1.856166124,MT114,TFX
2023,4012,47.40876389,-112.7483215,2011-08-18,20.65227083,1.197526455,MT114,TFX
